run_date,ticker,dropped_at,disposition,entry_price,risk_per_share,adr10_pct,overhead_R,score,shares,position_cost,sizing_constraint
2026-09-15,ITRI,no_data_for_date,,,,,,,,,
2026-09-15,ITT,no_data_for_date,,,,,,,,,
2026-09-15,IVT,no_data_for_date,,,,,,,,,
2026-09-15,JAZZ,no_data_for_date,,,,,,,,,
2026-09-15,JBGS,no_data_for_date,,,,,,,,,
2026-09-15,JBLU,no_data_for_date,,,,,,,,,
2026-09-15,JBSS,no_data_for_date,,,,,,,,,
2026-09-15,JBTM,no_data_for_date,,,,,,,,,
2026-09-15,JEF,no_data_for_date,,,,,,,,,
2026-09-15,JJSF,no_data_for_date,,,,,,,,,
2026-09-15,JLL,no_data_for_date,,,,,,,,,
2026-09-15,JOE,no_data_for_date,,,,,,,,,
2026-09-15,JXN,no_data_for_date,,,,,,,,,
2026-09-15,KAI,no_data_for_date,,,,,,,,,
2026-09-15,KALU,no_data_for_date,,,,,,,,,
2026-09-15,KBH,no_data_for_date,,,,,,,,,
2026-09-15,KBR,no_data_for_date,,,,,,,,,
2026-09-15,KD,no_data_for_date,,,,,,,,,
2026-09-15,KEX,no_data_for_date,,,,,,,,,
2026-09-15,KFY,no_data_for_date,,,,,,,,,
2026-09-15,KGS,no_data_for_date,,,,,,,,,
2026-09-15,KLIC,no_data_for_date,,,,,,,,,
2026-09-15,KMPR,no_data_for_date,,,,,,,,,
2026-09-15,KMT,no_data_for_date,,,,,,,,,
2026-09-15,KMX,no_data_for_date,,,,,,,,,
2026-09-15,KNF,no_data_for_date,,,,,,,,,
2026-09-15,KNSL,no_data_for_date,,,,,,,,,
2026-09-15,KNTK,no_data_for_date,,,,,,,,,
2026-09-15,KNX,no_data_for_date,,,,,,,,,
2026-09-15,KN,no_data_for_date,,,,,,,,,
2026-09-15,KOP,no_data_for_date,,,,,,,,,
2026-09-15,KRC,no_data_for_date,,,,,,,,,
2026-09-15,KRG,no_data_for_date,,,,,,,,,
2026-09-15,KRMN,no_data_for_date,,,,,,,,,
2026-09-15,KRYS,no_data_for_date,,,,,,,,,
2026-09-15,KSS,no_data_for_date,,,,,,,,,
2026-09-15,KTB,no_data_for_date,,,,,,,,,
2026-09-15,KTOS,no_data_for_date,,,,,,,,,
2026-09-15,KWR,no_data_for_date,,,,,,,,,
2026-09-15,LAD,no_data_for_date,,,,,,,,,
2026-09-15,LAMR,no_data_for_date,,,,,,,,,
2026-09-15,LAUR,no_data_for_date,,,,,,,,,
2026-09-15,LAZ,no_data_for_date,,,,,,,,,
2026-09-15,LBRT,no_data_for_date,,,,,,,,,
2026-09-15,LCII,no_data_for_date,,,,,,,,,
2026-09-15,LEA,no_data_for_date,,,,,,,,,
2026-09-15,LECO,no_data_for_date,,,,,,,,,
2026-09-15,LEG,no_data_for_date,,,,,,,,,
2026-09-15,LEU,no_data_for_date,,,,,,,,,
2026-09-15,LFST,no_50ma_touch,,,,,,,,,
2026-09-15,LFUS,no_data_for_date,,,,,,,,,
2026-09-15,LGIH,no_data_for_date,,,,,,,,,
2026-09-15,LGND,no_data_for_date,,,,,,,,,
2026-09-15,LIF,no_data_for_date,,,,,,,,,
2026-09-15,LIVN,no_data_for_date,,,,,,,,,
2026-09-15,LKFN,no_data_for_date,,,,,,,,,
2026-09-15,LKQ,no_data_for_date,,,,,,,,,
2026-09-15,LMAT,no_data_for_date,,,,,,,,,
2026-09-15,LNC,no_data_for_date,,,,,,,,,
2026-09-15,LNN,no_data_for_date,,,,,,,,,
2026-09-15,LNTH,no_data_for_date,,,,,,,,,
2026-09-15,LOPE,no_data_for_date,,,,,,,,,
2026-09-15,LPG,no_data_for_date,,,,,,,,,
2026-09-15,LPX,no_data_for_date,,,,,,,,,
2026-09-15,LQDA,no_data_for_date,,,,,,,,,
2026-09-15,LQDT,no_data_for_date,,,,,,,,,
2026-09-15,LRN,no_data_for_date,,,,,,,,,
2026-09-15,LSCC,no_data_for_date,,,,,,,,,
2026-09-15,LSTR,no_data_for_date,,,,,,,,,
2026-09-15,LTC,no_data_for_date,,,,,,,,,
2026-09-15,LTH,no_data_for_date,,,,,,,,,
2026-09-15,LUMN,no_data_for_date,,,,,,,,,
2026-09-15,LW,no_data_for_date,,,,,,,,,
2026-09-15,LXP,no_data_for_date,,,,,,,,,
2026-09-15,LYFT,no_data_for_date,,,,,,,,,
2026-09-15,LZB,no_data_for_date,,,,,,,,,
2026-09-15,LZ,no_data_for_date,,,,,,,,,
2026-09-15,MAC,no_data_for_date,,,,,,,,,
2026-09-15,MANH,no_data_for_date,,,,,,,,,
2026-09-15,MAN,no_data_for_date,,,,,,,,,
2026-09-15,MARA,no_data_for_date,,,,,,,,,
2026-09-15,MATW,no_data_for_date,,,,,,,,,
2026-09-15,MATX,no_data_for_date,,,,,,,,,
2026-09-15,MAT,no_data_for_date,,,,,,,,,
2026-09-15,MBC,no_data_for_date,,,,,,,,,
2026-09-15,MBGL,no_data_for_date,,,,,,,,,
2026-09-15,MBIN,no_data_for_date,,,,,,,,,
2026-09-15,MCRI,no_data_for_date,,,,,,,,,
2026-09-15,MCY,no_data_for_date,,,,,,,,,
2026-09-15,MC,no_data_for_date,,,,,,,,,
2026-09-15,MDU,no_data_for_date,,,,,,,,,
2026-09-15,MD,no_data_for_date,,,,,,,,,
2026-09-15,MEDP,no_data_for_date,,,,,,,,,
2026-09-15,MFP,no_data_for_date,,,,,,,,,
2026-09-15,MGEE,no_data_for_date,,,,,,,,,
2026-09-15,MGNI,no_50ma_touch,,,,,,,,,
2026-09-15,MGY,no_data_for_date,,,,,,,,,
2026-09-15,MHK,no_data_for_date,,,,,,,,,
2026-09-15,MHO,no_data_for_date,,,,,,,,,
2026-09-15,MIDD,no_data_for_date,,,,,,,,,
2026-09-15,MIR,no_data_for_date,,,,,,,,,
2026-09-15,MKSI,no_data_for_date,,,,,,,,,
2026-09-15,MKTX,no_data_for_date,,,,,,,,,
2026-09-15,MLI,no_data_for_date,,,,,,,,,
2026-09-15,MLKN,no_data_for_date,,,,,,,,,
2026-09-15,MMI,no_data_for_date,,,,,,,,,
2026-09-15,MMSI,no_data_for_date,,,,,,,,,
2026-09-15,MMS,no_data_for_date,,,,,,,,,
2026-09-15,MOG-A,no_data_for_date,,,,,,,,,
2026-09-15,MOH,no_data_for_date,,,,,,,,,
2026-09-15,MORN,no_data_for_date,,,,,,,,,
2026-09-15,MPC,no_50ma_touch,,,,,,,,,
2026-09-15,MPT,no_data_for_date,,,,,,,,,
2026-09-15,MP,no_data_for_date,,,,,,,,,
2026-09-15,MRCY,no_data_for_date,,,,,,,,,
2026-09-15,MRP,no_data_for_date,,,,,,,,,
2026-09-15,MRTN,no_data_for_date,,,,,,,,,
2026-09-15,MSA,no_data_for_date,,,,,,,,,
2026-09-15,MSEX,no_data_for_date,,,,,,,,,
2026-09-15,MSGS,no_data_for_date,,,,,,,,,
2026-09-15,MSM,no_data_for_date,,,,,,,,,
2026-09-15,MTCH,no_data_for_date,,,,,,,,,
2026-09-15,MTDR,no_data_for_date,,,,,,,,,
2026-09-15,MTG,no_data_for_date,,,,,,,,,
2026-09-15,MTH,no_data_for_date,,,,,,,,,
2026-09-15,MTN,no_data_for_date,,,,,,,,,
2026-09-15,MTRN,no_data_for_date,,,,,,,,,
2026-09-15,MTSI,no_data_for_date,,,,,,,,,
2026-09-15,MTUS,no_data_for_date,,,,,,,,,
2026-09-15,MTX,no_data_for_date,,,,,,,,,
2026-09-15,MTZ,no_data_for_date,,,,,,,,,
2026-09-15,MUR,no_data_for_date,,,,,,,,,
2026-09-15,MUSA,no_data_for_date,,,,,,,,,
2026-09-15,MWA,no_data_for_date,,,,,,,,,
2026-09-15,MXL,no_data_for_date,,,,,,,,,
2026-09-15,MYRG,no_data_for_date,,,,,,,,,
2026-09-15,MZTI,no_data_for_date,,,,,,,,,
2026-09-15,M,no_data_for_date,,,,,,,,,
2026-09-15,NABL,no_data_for_date,,,,,,,,,
2026-09-15,NATL,no_data_for_date,,,,,,,,,
2026-09-15,NAT,momentum_screen,,,,,,,,,
2026-09-15,NAVI,no_data_for_date,,,,,,,,,
2026-09-15,NBHC,no_data_for_date,,,,,,,,,
2026-09-15,NBIX,no_data_for_date,,,,,,,,,
2026-09-15,NBTB,no_data_for_date,,,,,,,,,
2026-09-15,NEOG,no_data_for_date,,,,,,,,,
2026-09-15,NEO,no_50ma_touch,,,,,,,,,
2026-09-15,NEU,no_data_for_date,,,,,,,,,
2026-09-15,NE,no_data_for_date,,,,,,,,,
2026-09-15,NFG,no_data_for_date,,,,,,,,,
2026-09-15,NGVT,no_data_for_date,,,,,,,,,
2026-09-15,NHC,no_data_for_date,,,,,,,,,
2026-09-15,NHI,no_data_for_date,,,,,,,,,
2026-09-15,NIC,no_data_for_date,,,,,,,,,
2026-09-15,NJR,no_data_for_date,,,,,,,,,
2026-09-15,NLY,no_data_for_date,,,,,,,,,
2026-09-15,NMIH,no_data_for_date,,,,,,,,,
2026-09-15,NNN,no_data_for_date,,,,,,,,,
2026-09-15,NOG,no_data_for_date,,,,,,,,,
2026-09-15,NOVT,no_data_for_date,,,,,,,,,
2026-09-15,NOV,no_data_for_date,,,,,,,,,
2026-09-15,NPK,no_data_for_date,,,,,,,,,
2026-09-15,NPO,no_data_for_date,,,,,,,,,
2026-09-15,NSIT,no_data_for_date,,,,,,,,,
2026-09-15,NSP,no_data_for_date,,,,,,,,,
2026-09-15,NSSC,no_data_for_date,,,,,,,,,
2026-09-15,NTAP,no_50ma_touch,,,,,,,,,
2026-09-15,NTCT,no_data_for_date,,,,,,,,,
2026-09-15,NTNX,no_50ma_touch,,,,,,,,,
2026-09-15,NTST,no_data_for_date,,,,,,,,,
2026-09-15,NVST,no_data_for_date,,,,,,,,,
2026-09-15,NVT,no_data_for_date,,,,,,,,,
2026-09-15,NWBI,no_data_for_date,,,,,,,,,
2026-09-15,NWE,no_data_for_date,,,,,,,,,
2026-09-15,NWL,no_data_for_date,,,,,,,,,
2026-09-15,NWN,no_data_for_date,,,,,,,,,
2026-09-15,NXDR,no_spy_data,,2.3682,0.1031,4.3547,,,,,
2026-09-15,NXRT,no_data_for_date,,,,,,,,,
2026-09-15,NXST,no_data_for_date,,,,,,,,,
2026-09-15,NXT,no_data_for_date,,,,,,,,,
2026-09-15,NX,no_data_for_date,,,,,,,,,
2026-09-15,NYT,no_data_for_date,,,,,,,,,
2026-09-15,OABI,no_50ma_touch,,,,,,,,,
2026-09-15,OC,no_data_for_date,,,,,,,,,
2026-09-15,OFG,no_data_for_date,,,,,,,,,
2026-09-15,OGE,no_data_for_date,,,,,,,,,
2026-09-15,OGN,no_data_for_date,,,,,,,,,
2026-09-15,OGS,no_data_for_date,,,,,,,,,
2026-09-15,OHI,no_data_for_date,,,,,,,,,
2026-09-15,OII,no_data_for_date,,,,,,,,,
2026-09-15,OI,no_data_for_date,,,,,,,,,
2026-09-15,OKTA,no_50ma_touch,,,,,,,,,
2026-09-15,OLED,no_data_for_date,,,,,,,,,
2026-09-15,OLLI,no_data_for_date,,,,,,,,,
2026-09-15,OLN,no_data_for_date,,,,,,,,,
2026-09-15,OMCL,no_data_for_date,,,,,,,,,
2026-09-15,ONB,no_data_for_date,,,,,,,,,
2026-09-15,ONTO,no_data_for_date,,,,,,,,,
2026-09-15,OPCH,no_data_for_date,,,,,,,,,
2026-09-15,OPLN,no_data_for_date,,,,,,,,,
2026-09-15,ORA,no_data_for_date,,,,,,,,,
2026-09-15,ORI,no_data_for_date,,,,,,,,,
2026-09-15,OSCR,no_50ma_touch,,,,,,,,,
2026-09-15,OSIS,no_data_for_date,,,,,,,,,
2026-09-15,OSK,no_data_for_date,,,,,,,,,
2026-09-15,OSW,no_data_for_date,,,,,,,,,
2026-09-15,OTTR,no_data_for_date,,,,,,,,,
2026-09-15,OUT,no_data_for_date,,,,,,,,,
2026-09-15,OVV,no_data_for_date,,,,,,,,,
2026-09-15,OZK,no_data_for_date,,,,,,,,,
2026-09-15,PAG,no_data_for_date,,,,,,,,,
2026-09-15,PAHC,no_data_for_date,,,,,,,,,
2026-09-15,PANW,no_50ma_touch,,,,,,,,,
2026-09-15,PARR,no_data_for_date,,,,,,,,,
2026-09-15,PATH,no_data_for_date,,,,,,,,,
2026-09-15,PATK,no_data_for_date,,,,,,,,,
2026-09-15,PAYC,no_data_for_date,,,,,,,,,
2026-09-15,PAYO,no_data_for_date,,,,,,,,,
2026-09-15,PAY,no_data_for_date,,,,,,,,,
2026-09-15,PBF,no_50ma_touch,,,,,,,,,
2026-09-15,PBH,no_data_for_date,,,,,,,,,
2026-09-15,PBI,no_data_for_date,,,,,,,,,
2026-09-15,PB,no_data_for_date,,,,,,,,,
2026-09-15,PCRX,no_data_for_date,,,,,,,,,
2026-09-15,PCTY,no_data_for_date,,,,,,,,,
2026-09-15,PDFS,no_data_for_date,,,,,,,,,
2026-09-15,PD,no_50ma_touch,,,,,,,,,
2026-09-15,PEB,no_data_for_date,,,,,,,,,
2026-09-15,PECO,no_data_for_date,,,,,,,,,
2026-09-15,PEGA,no_data_for_date,,,,,,,,,
2026-09-15,PENG,no_data_for_date,,,,,,,,,
2026-09-15,PENN,no_data_for_date,,,,,,,,,
2026-09-15,PEN,no_data_for_date,,,,,,,,,
2026-09-15,PFBC,no_data_for_date,,,,,,,,,
2026-09-15,PFGC,no_data_for_date,,,,,,,,,
2026-09-15,PFS,no_data_for_date,,,,,,,,,
2026-09-15,PGNY,no_data_for_date,,,,,,,,,
2026-09-15,PHIN,no_data_for_date,,,,,,,,,
2026-09-15,PII,no_data_for_date,,,,,,,,,
2026-09-15,PINS,no_data_for_date,,,,,,,,,
2026-09-15,PIPR,no_data_for_date,,,,,,,,,
2026-09-15,PI,no_data_for_date,,,,,,,,,
2026-09-15,PJT,no_data_for_date,,,,,,,,,
2026-09-15,PK,no_data_for_date,,,,,,,,,
2026-09-15,PLAB,no_data_for_date,,,,,,,,,
2026-09-15,PLMR,no_data_for_date,,,,,,,,,
2026-09-15,PLNT,no_data_for_date,,,,,,,,,
2026-09-15,PLUS,no_data_for_date,,,,,,,,,
2026-09-15,PLXS,no_data_for_date,,,,,,,,,
2026-09-15,PMT,no_data_for_date,,,,,,,,,
2026-09-15,PNFP,no_data_for_date,,,,,,,,,
2026-09-15,POOL,no_data_for_date,,,,,,,,,
2026-09-15,POR,no_data_for_date,,,,,,,,,
2026-09-15,POST,no_data_for_date,,,,,,,,,
2026-09-15,POWI,no_data_for_date,,,,,,,,,
2026-09-15,POWL,no_data_for_date,,,,,,,,,
2026-09-15,PPC,no_data_for_date,,,,,,,,,
2026-09-15,PPLI,no_data_for_date,,,,,,,,,
2026-09-15,PRCH,no_50ma_touch,,,,,,,,,
2026-09-15,PRDO,no_data_for_date,,,,,,,,,
2026-09-15,PRGO,no_data_for_date,,,,,,,,,
2026-09-15,PRGS,no_data_for_date,,,,,,,,,
2026-09-15,PRG,no_data_for_date,,,,,,,,,
2026-09-15,PRIM,no_data_for_date,,,,,,,,,
2026-09-15,PRI,no_data_for_date,,,,,,,,,
2026-09-15,PRKS,no_data_for_date,,,,,,,,,
2026-09-15,PRK,no_data_for_date,,,,,,,,,
2026-09-15,PRLB,no_data_for_date,,,,,,,,,
2026-09-15,PRSU,no_data_for_date,,,,,,,,,
2026-09-15,PRVA,no_data_for_date,,,,,,,,,
2026-09-15,PR,no_data_for_date,,,,,,,,,
2026-09-15,PSMT,no_data_for_date,,,,,,,,,
2026-09-15,PSN,no_data_for_date,,,,,,,,,
2026-09-15,PSX,no_50ma_touch,,,,,,,,,
2026-09-15,PTCT,no_data_for_date,,,,,,,,,
2026-09-15,PTEN,no_data_for_date,,,,,,,,,
2026-09-15,PTGX,no_data_for_date,,,,,,,,,
2026-09-15,PTON,no_data_for_date,,,,,,,,,
2026-09-15,PVH,no_data_for_date,,,,,,,,,
2026-09-15,PZZA,no_data_for_date,,,,,,,,,
2026-09-15,P,no_data_for_date,,,,,,,,,
2026-09-15,QDEL,no_data_for_date,,,,,,,,,
2026-09-15,QLYS,no_data_for_date,,,,,,,,,
2026-09-15,QNST,no_data_for_date,,,,,,,,,
2026-09-15,QRVO,no_data_for_date,,,,,,,,,
2026-09-15,QTWO,no_data_for_date,,,,,,,,,
2026-09-15,RAL,no_data_for_date,,,,,,,,,
2026-09-15,RAMP,no_data_for_date,,,,,,,,,
2026-09-15,RBA,no_data_for_date,,,,,,,,,
2026-09-15,RBC,no_data_for_date,,,,,,,,,
2026-09-15,RCUS,no_data_for_date,,,,,,,,,
2026-09-15,RDNT,no_data_for_date,,,,,,,,,
2026-09-15,RDN,no_data_for_date,,,,,,,,,
2026-09-15,RELY,no_data_for_date,,,,,,,,,
2026-09-15,RES,no_data_for_date,,,,,,,,,
2026-09-15,REXR,no_data_for_date,,,,,,,,,
2026-09-15,REX,no_data_for_date,,,,,,,,,
2026-09-15,REYN,no_data_for_date,,,,,,,,,
2026-09-15,REZI,no_data_for_date,,,,,,,,,
2026-09-15,RGA,no_data_for_date,,,,,,,,,
2026-09-15,RGEN,no_data_for_date,,,,,,,,,
2026-09-15,RGLD,no_data_for_date,,,,,,,,,
2026-09-15,RHI,no_data_for_date,,,,,,,,,
2026-09-15,RHP,no_data_for_date,,,,,,,,,
2026-09-15,RH,no_data_for_date,,,,,,,,,
2026-09-15,RITM,no_data_for_date,,,,,,,,,
2026-09-15,RLI,no_data_for_date,,,,,,,,,
2026-09-15,RMBS,no_data_for_date,,,,,,,,,
2026-09-15,RNG,no_data_for_date,,,,,,,,,
2026-09-15,RNR,no_data_for_date,,,,,,,,,
2026-09-15,RNST,no_data_for_date,,,,,,,,,
2026-09-15,ROAD,no_data_for_date,,,,,,,,,
2026-09-15,ROCK,no_data_for_date,,,,,,,,,
2026-09-15,ROG,no_data_for_date,,,,,,,,,
2026-09-15,ROIV,no_data_for_date,,,,,,,,,
2026-09-15,ROKU,no_50ma_touch,,,,,,,,,
2026-09-15,RPM,no_data_for_date,,,,,,,,,
2026-09-15,RRC,no_data_for_date,,,,,,,,,
2026-09-15,RRR,no_data_for_date,,,,,,,,,
2026-09-15,RRX,no_data_for_date,,,,,,,,,
2026-09-15,RSI,no_data_for_date,,,,,,,,,
2026-09-15,RS,no_data_for_date,,,,,,,,,
2026-09-15,RUM,no_50ma_touch,,,,,,,,,
2026-09-15,RUN,no_data_for_date,,,,,,,,,
2026-09-15,RUSHA,no_data_for_date,,,,,,,,,
2026-09-15,RXO,no_data_for_date,,,,,,,,,
2026-09-15,RYAN,no_data_for_date,,,,,,,,,
2026-09-15,RYN,no_data_for_date,,,,,,,,,
2026-09-15,R,no_data_for_date,,,,,,,,,
2026-09-15,SABR,no_data_for_date,,,,,,,,,
2026-09-15,SAFE,no_data_for_date,,,,,,,,,
2026-09-15,SAFT,no_data_for_date,,,,,,,,,
2026-09-15,SAH,no_data_for_date,,,,,,,,,
2026-09-15,SAIA,no_data_for_date,,,,,,,,,
2026-09-15,SAIC,no_data_for_date,,,,,,,,,
2026-09-15,SAM,no_data_for_date,,,,,,,,,
2026-09-15,SANM,no_data_for_date,,,,,,,,,
2026-09-15,SARO,no_data_for_date,,,,,,,,,
2026-09-15,SBCF,no_data_for_date,,,,,,,,,
2026-09-15,SBH,no_data_for_date,,,,,,,,,
2026-09-15,SBRA,no_data_for_date,,,,,,,,,
2026-09-15,SBSI,no_data_for_date,,,,,,,,,
2026-09-15,SCHL,no_data_for_date,,,,,,,,,
2026-09-15,SCI,no_data_for_date,,,,,,,,,
2026-09-15,SCL,no_data_for_date,,,,,,,,,
2026-09-15,SCSC,no_data_for_date,,,,,,,,,
2026-09-15,SDGR,no_50ma_touch,,,,,,,,,
2026-09-15,SEDG,no_data_for_date,,,,,,,,,
2026-09-15,SEIC,no_data_for_date,,,,,,,,,
2026-09-15,SEI,no_data_for_date,,,,,,,,,
2026-09-15,SEZL,no_data_for_date,,,,,,,,,
2026-09-15,SFBS,no_data_for_date,,,,,,,,,
2026-09-15,SFM,no_data_for_date,,,,,,,,,
2026-09-15,SFNC,no_data_for_date,,,,,,,,,
2026-09-15,SF,no_data_for_date,,,,,,,,,
2026-09-15,SGI,no_data_for_date,,,,,,,,,
2026-09-15,SHAK,no_data_for_date,,,,,,,,,
2026-09-15,SHC,no_data_for_date,,,,,,,,,
2026-09-15,SHEN,no_data_for_date,,,,,,,,,
2026-09-15,SHOO,no_data_for_date,,,,,,,,,
2026-09-15,SHO,no_data_for_date,,,,,,,,,
2026-09-15,SIGI,no_data_for_date,,,,,,,,,
2026-09-15,SIG,no_data_for_date,,,,,,,,,
2026-09-15,SIRI,no_data_for_date,,,,,,,,,
2026-09-15,SITM,no_data_for_date,,,,,,,,,
2026-09-15,SKT,no_data_for_date,,,,,,,,,
2026-09-15,SKYW,no_data_for_date,,,,,,,,,
2026-09-15,SKY,no_data_for_date,,,,,,,,,
2026-09-15,SLAB,no_data_for_date,,,,,,,,,
2026-09-15,SLGN,no_data_for_date,,,,,,,,,
2026-09-15,SLG,no_data_for_date,,,,,,,,,
2026-09-15,SLM,no_data_for_date,,,,,,,,,
2026-09-15,SLVM,no_data_for_date,,,,,,,,,
2026-09-15,SMG,no_data_for_date,,,,,,,,,
2026-09-15,SMPL,no_data_for_date,,,,,,,,,
2026-09-15,SMP,no_data_for_date,,,,,,,,,
2026-09-15,SMTC,no_data_for_date,,,,,,,,,
2026-09-15,SM,no_data_for_date,,,,,,,,,
2026-09-15,SNDR,no_data_for_date,,,,,,,,,
2026-09-15,SNEX,no_data_for_date,,,,,,,,,
2026-09-15,SNOW,no_50ma_touch,,,,,,,,,
2026-09-15,SNX,no_data_for_date,,,,,,,,,
2026-09-15,SN,no_data_for_date,,,,,,,,,
2026-09-15,SOLS,no_data_for_date,,,,,,,,,
2026-09-15,SONO,no_data_for_date,,,,,,,,,
2026-09-15,SON,no_data_for_date,,,,,,,,,
2026-09-15,SPHR,no_data_for_date,,,,,,,,,
2026-09-15,SPNT,no_data_for_date,,,,,,,,,
2026-09-15,SPSC,no_data_for_date,,,,,,,,,
2026-09-15,SPXC,no_data_for_date,,,,,,,,,
2026-09-15,SRPT,no_data_for_date,,,,,,,,,
2026-09-15,SR,no_data_for_date,,,,,,,,,
2026-09-15,SSB,no_data_for_date,,,,,,,,,
2026-09-15,SSD,no_data_for_date,,,,,,,,,
2026-09-15,STAA,no_data_for_date,,,,,,,,,
2026-09-15,STAG,no_data_for_date,,,,,,,,,
2026-09-15,STBA,no_data_for_date,,,,,,,,,
2026-09-15,STC,no_data_for_date,,,,,,,,,
2026-09-15,STEP,no_data_for_date,,,,,,,,,
2026-09-15,STIM,no_50ma_touch,,,,,,,,,
2026-09-15,STRA,no_data_for_date,,,,,,,,,
2026-09-15,STRL,no_data_for_date,,,,,,,,,
2026-09-15,STWD,no_data_for_date,,,,,,,,,
2026-09-15,ST,no_data_for_date,,,,,,,,,
2026-09-15,SUI,no_data_for_date,,,,,,,,,
2026-09-15,SUPN,no_data_for_date,,,,,,,,,
2026-09-15,SWX,no_data_for_date,,,,,,,,,
2026-09-15,SXI,no_data_for_date,,,,,,,,,
2026-09-15,SXT,no_data_for_date,,,,,,,,,
2026-09-15,SYNA,no_data_for_date,,,,,,,,,
2026-09-15,TALO,no_data_for_date,,,,,,,,,
2026-09-15,TBBK,no_data_for_date,,,,,,,,,
2026-09-15,TCBI,no_data_for_date,,,,,,,,,
2026-09-15,TDC,no_data_for_date,,,,,,,,,
2026-09-15,TDS,no_data_for_date,,,,,,,,,
2026-09-15,TDW,no_data_for_date,,,,,,,,,
2026-09-15,TEAM,no_50ma_touch,,,,,,,,,
2026-09-15,TEX,no_data_for_date,,,,,,,,,
2026-09-15,TFIN,no_data_for_date,,,,,,,,,
2026-09-15,TFX,no_data_for_date,,,,,,,,,
2026-09-15,TGTX,no_data_for_date,,,,,,,,,
2026-09-15,TGT,no_data_for_date,,,,,,,,,
2026-09-15,THC,no_data_for_date,,,,,,,,,
2026-09-15,THG,no_data_for_date,,,,,,,,,
2026-09-15,THO,no_data_for_date,,,,,,,,,
2026-09-15,THRM,no_data_for_date,,,,,,,,,
2026-09-15,TILE,no_data_for_date,,,,,,,,,
2026-09-15,TKR,no_data_for_date,,,,,,,,,
2026-09-15,TLN,no_data_for_date,,,,,,,,,
2026-09-15,TMDX,no_data_for_date,,,,,,,,,
2026-09-15,TMP,no_data_for_date,,,,,,,,,
2026-09-15,TNC,no_data_for_date,,,,,,,,,
2026-09-15,TNDM,no_data_for_date,,,,,,,,,
2026-09-15,TNL,no_data_for_date,,,,,,,,,
2026-09-15,TOL,no_data_for_date,,,,,,,,,
2026-09-15,TOST,no_data_for_date,,,,,,,,,
2026-09-15,TPC,no_data_for_date,,,,,,,,,
2026-09-15,TREX,no_data_for_date,,,,,,,,,
2026-09-15,TRIP,no_data_for_date,,,,,,,,,
2026-09-15,TRMK,no_data_for_date,,,,,,,,,
2026-09-15,TRNO,no_data_for_date,,,,,,,,,
2026-09-15,TRN,no_data_for_date,,,,,,,,,
2026-09-15,TRST,no_data_for_date,,,,,,,,,
2026-09-15,TRUP,no_data_for_date,,,,,,,,,
2026-09-15,TRU,no_data_for_date,,,,,,,,,
2026-09-15,TR,no_data_for_date,,,,,,,,,
2026-09-15,TTC,no_data_for_date,,,,,,,,,
2026-09-15,TTEK,no_data_for_date,,,,,,,,,
2026-09-15,TTMI,no_data_for_date,,,,,,,,,
2026-09-15,TVTX,no_50ma_touch,,,,,,,,,
2026-09-15,TWLO,no_data_for_date,,,,,,,,,
2026-09-15,TWST,no_50ma_touch,,,,,,,,,
2026-09-15,TXNM,no_data_for_date,,,,,,,,,
2026-09-15,TXRH,no_data_for_date,,,,,,,,,
2026-09-15,UAA,no_data_for_date,,,,,,,,,
2026-09-15,UA,no_data_for_date,,,,,,,,,
2026-09-15,UBSI,no_data_for_date,,,,,,,,,
2026-09-15,UCB,no_data_for_date,,,,,,,,,
2026-09-15,UCTT,no_data_for_date,,,,,,,,,
2026-09-15,UE,no_data_for_date,,,,,,,,,
2026-09-15,UFCS,no_data_for_date,,,,,,,,,
2026-09-15,UFPI,no_data_for_date,,,,,,,,,
2026-09-15,UFPT,no_data_for_date,,,,,,,,,
2026-09-15,UGI,no_data_for_date,,,,,,,,,
2026-09-15,ULS,no_data_for_date,,,,,,,,,
2026-09-15,UMBF,no_data_for_date,,,,,,,,,
2026-09-15,UNFI,no_data_for_date,,,,,,,,,
2026-09-15,UNF,no_data_for_date,,,,,,,,,
2026-09-15,UNIT,no_data_for_date,,,,,,,,,
2026-09-15,UNM,no_data_for_date,,,,,,,,,
2026-09-15,UPBD,no_data_for_date,,,,,,,,,
2026-09-15,UPWK,no_data_for_date,,,,,,,,,
2026-09-15,URBN,no_data_for_date,,,,,,,,,
2026-09-15,USFD,no_data_for_date,,,,,,,,,
2026-09-15,USLM,no_data_for_date,,,,,,,,,
2026-09-15,USPH,no_data_for_date,,,,,,,,,
2026-09-15,UTHR,no_data_for_date,,,,,,,,,
2026-09-15,UTI,no_data_for_date,,,,,,,,,
2026-09-15,UTL,no_data_for_date,,,,,,,,,
2026-09-15,UTZ,no_50ma_touch,,,,,,,,,
2026-09-15,UVV,no_data_for_date,,,,,,,,,
2026-09-15,U,no_50ma_touch,,,,,,,,,
2026-09-15,VAC,no_data_for_date,,,,,,,,,
2026-09-15,VAL,no_data_for_date,,,,,,,,,
2026-09-15,VCEL,no_data_for_date,,,,,,,,,
2026-09-15,VCTR,no_data_for_date,,,,,,,,,
2026-09-15,VCYT,no_data_for_date,,,,,,,,,
2026-09-15,VC,no_data_for_date,,,,,,,,,
2026-09-15,VECO,no_data_for_date,,,,,,,,,
2026-09-15,VFC,no_data_for_date,,,,,,,,,
